Month,Day,Hour,AC System Output (W),AC System Output (kWh)
9,29,17,322.078,0.322078
9,29,18,0.0,0.0
9,29,19,0.0,0.0
9,29,20,0.0,0.0
9,29,21,0.0,0.0
9,29,22,0.0,0.0
9,29,23,0.0,0.0
9,30,0,0.0,0.0
9,30,1,0.0,0.0
9,30,2,0.0,0.0
9,30,3,0.0,0.0
9,30,4,0.0,0.0
9,30,5,0.0,0.0
9,30,6,0.0,0.0
9,30,7,607.429,0.607429
9,30,8,919.396,0.919396
9,30,9,1420.796,1.420796
9,30,10,1926.0,1.926
9,30,11,2475.643,2.475643
9,30,12,2548.767,2.548767
9,30,13,2356.206,2.3562060000000002
9,30,14,1745.006,1.745006
9,30,15,1150.166,1.150166
9,30,16,555.48,0.55548
9,30,17,107.147,0.107147
9,30,18,0.0,0.0
9,30,19,0.0,0.0
9,30,20,0.0,0.0
9,30,21,0.0,0.0
9,30,22,0.0,0.0
9,30,23,0.0,0.0
10,1,0,0.0,0.0
10,1,1,0.0,0.0
10,1,2,0.0,0.0
10,1,3,0.0,0.0
10,1,4,0.0,0.0
10,1,5,0.0,0.0
10,1,6,0.0,0.0
10,1,7,1321.177,1.3211769999999998
10,1,8,1522.145,1.522145
10,1,9,2171.179,2.171179
10,1,10,3079.689,3.0796889999999997
10,1,11,3487.304,3.487304
10,1,12,3565.977,3.5659769999999997
10,1,13,3304.471,3.304471
10,1,14,2714.655,2.714655
10,1,15,1697.408,1.6974079999999998
10,1,16,855.744,0.8557440000000001
10,1,17,151.886,0.151886
10,1,18,0.0,0.0
10,1,19,0.0,0.0
10,1,20,0.0,0.0
10,1,21,0.0,0.0
10,1,22,0.0,0.0
10,1,23,0.0,0.0
10,2,0,0.0,0.0
10,2,1,0.0,0.0
10,2,2,0.0,0.0
10,2,3,0.0,0.0
10,2,4,0.0,0.0
10,2,5,0.0,0.0
10,2,6,0.0,0.0
10,2,7,11.072,0.011071999999999999
10,2,8,167.181,0.16718100000000002
10,2,9,343.654,0.343654
10,2,10,511.013,0.5110129999999999
10,2,11,637.84,0.6378400000000001
10,2,12,681.534,0.681534
10,2,13,617.259,0.617259
10,2,14,481.898,0.48189800000000005
10,2,15,305.755,0.305755
10,2,16,123.42,0.12342
10,2,17,0.0,0.0
10,2,18,0.0,0.0
10,2,19,0.0,0.0
10,2,20,0.0,0.0
10,2,21,0.0,0.0
10,2,22,0.0,0.0
10,2,23,0.0,0.0
10,3,0,0.0,0.0
10,3,1,0.0,0.0
10,3,2,0.0,0.0
10,3,3,0.0,0.0
10,3,4,0.0,0.0
10,3,5,0.0,0.0
10,3,6,0.0,0.0
10,3,7,9.177,0.009177
10,3,8,168.42,0.16842
10,3,9,345.162,0.34516199999999997
10,3,10,522.464,0.522464
10,3,11,650.553,0.650553
10,3,12,686.207,0.686207
10,3,13,630.156,0.6301559999999999
10,3,14,482.829,0.482829
10,3,15,297.048,0.297048
10,3,16,122.834,0.122834
10,3,17,0.0,0.0
10,3,18,0.0,0.0
10,3,19,0.0,0.0
10,3,20,0.0,0.0
10,3,21,0.0,0.0
10,3,22,0.0,0.0
10,3,23,0.0,0.0
10,4,0,0.0,0.0
10,4,1,0.0,0.0
10,4,2,0.0,0.0
10,4,3,0.0,0.0
10,4,4,0.0,0.0
10,4,5,0.0,0.0
10,4,6,0.0,0.0
10,4,7,1917.126,1.9171259999999999
10,4,8,2800.42,2.80042
10,4,9,4223.103,4.223103
10,4,10,5506.695,5.506695
10,4,11,6091.867,6.091867000000001
10,4,12,6168.491,6.168491
10,4,13,5764.422,5.764422
10,4,14,5024.093,5.024093
10,4,15,3442.124,3.4421239999999997
10,4,16,1940.321,1.940321
10,4,17,311.612,0.311612
10,4,18,0.0,0.0
10,4,19,0.0,0.0
10,4,20,0.0,0.0
10,4,21,0.0,0.0
10,4,22,0.0,0.0
10,4,23,0.0,0.0
10,5,0,0.0,0.0
10,5,1,0.0,0.0
10,5,2,0.0,0.0
10,5,3,0.0,0.0
10,5,4,0.0,0.0
10,5,5,0.0,0.0
10,5,6,0.0,0.0
10,5,7,1522.827,1.522827
10,5,8,3149.806,3.149806
10,5,9,4831.773,4.831773
10,5,10,5969.573,5.9695730000000005
10,5,11,7082.221,7.082221
10,5,12,7243.125,7.243125
10,5,13,6754.844,6.754844
10,5,14,5441.3,5.4413
10,5,15,3989.941,3.989941
10,5,16,2077.213,2.077213
10,5,17,357.351,0.357351
10,5,18,0.0,0.0
10,5,19,0.0,0.0
10,5,20,0.0,0.0
10,5,21,0.0,0.0
10,5,22,0.0,0.0
10,5,23,0.0,0.0
10,6,0,0.0,0.0
10,6,1,0.0,0.0
10,6,2,0.0,0.0
10,6,3,0.0,0.0
10,6,4,0.0,0.0
10,6,5,0.0,0.0
10,6,6,0.0,0.0
10,6,7,1703.987,1.7039870000000001
10,6,8,2744.252,2.744252
10,6,9,4047.11,4.04711
10,6,10,5132.606,5.132606
10,6,11,6104.011,6.104011000000001
10,6,12,6267.508,6.267507999999999
10,6,13,5806.423,5.806423
10,6,14,4574.977,4.574977
10,6,15,3261.935,3.261935
10,6,16,1558.487,1.5584870000000002
10,6,17,229.25,0.22925
10,6,18,0.0,0.0
10,6,19,0.0,0.0
10,6,20,0.0,0.0
10,6,21,0.0,0.0
10,6,22,0.0,0.0
10,6,23,0.0,0.0
10,7,0,0.0,0.0
10,7,1,0.0,0.0
10,7,2,0.0,0.0
10,7,3,0.0,0.0
10,7,4,0.0,0.0
10,7,5,0.0,0.0
10,7,6,0.0,0.0
10,7,7,805.858,0.805858
10,7,8,1356.579,1.356579
10,7,9,1944.758,1.944758
10,7,10,2861.765,2.8617649999999997
10,7,11,3268.749,3.2687489999999997
10,7,12,3349.882,3.349882
10,7,13,3072.389,3.0723890000000003
10,7,14,2459.848,2.459848
10,7,15,1454.232,1.454232
10,7,16,652.939,0.6529389999999999
10,7,17,71.423,0.071423
10,7,18,0.0,0.0
10,7,19,0.0,0.0
10,7,20,0.0,0.0
10,7,21,0.0,0.0
10,7,22,0.0,0.0
10,7,23,0.0,0.0
10,8,0,0.0,0.0
10,8,1,0.0,0.0
10,8,2,0.0,0.0
10,8,3,0.0,0.0
10,8,4,0.0,0.0
10,8,5,0.0,0.0
10,8,6,0.0,0.0
10,8,7,826.723,0.826723
10,8,8,1382.529,1.382529
10,8,9,1950.73,1.95073
10,8,10,2804.147,2.804147
10,8,11,3217.92,3.21792
10,8,12,3276.251,3.2762510000000002
10,8,13,2990.188,2.9901880000000003
10,8,14,2405.66,2.4056599999999997
10,8,15,1408.017,1.408017
10,8,16,628.378,0.628378
10,8,17,55.762,0.055762
10,8,18,0.0,0.0
10,8,19,0.0,0.0
10,8,20,0.0,0.0
10,8,21,0.0,0.0
10,8,22,0.0,0.0
10,8,23,0.0,0.0
10,9,0,0.0,0.0
10,9,1,0.0,0.0
10,9,2,0.0,0.0
10,9,3,0.0,0.0
10,9,4,0.0,0.0
10,9,5,0.0,0.0
10,9,6,0.0,0.0
10,9,7,1401.838,1.401838
10,9,8,2594.125,2.594125
10,9,9,3493.925,3.4939250000000004
10,9,10,4631.556,4.631556
10,9,11,5280.895,5.280895
10,9,12,5392.236,5.392236
10,9,13,4972.131,4.972131
10,9,14,4058.344,4.058344
10,9,15,2583.668,2.5836680000000003
10,9,16,1292.996,1.292996
10,9,17,125.024,0.125024
10,9,18,0.0,0.0
10,9,19,0.0,0.0
10,9,20,0.0,0.0
10,9,21,0.0,0.0
10,9,22,0.0,0.0
10,9,23,0.0,0.0
10,10,0,0.0,0.0
10,10,1,0.0,0.0
10,10,2,0.0,0.0
10,10,3,0.0,0.0
10,10,4,0.0,0.0
10,10,5,0.0,0.0
10,10,6,0.0,0.0
10,10,7,1404.097,1.404097
10,10,8,2533.463,2.5334630000000002
10,10,9,3394.891,3.394891
10,10,10,4479.733,4.479733
10,10,11,5096.721,5.096721
10,10,12,5220.308,5.220308
10,10,13,4789.102,4.789102
10,10,14,3915.59,3.9155900000000003
10,10,15,2470.753,2.470753
10,10,16,1211.697,1.2116969999999998
10,10,17,100.654,0.100654
10,10,18,0.0,0.0
10,10,19,0.0,0.0
10,10,20,0.0,0.0
10,10,21,0.0,0.0
10,10,22,0.0,0.0
10,10,23,0.0,0.0
10,11,0,0.0,0.0
10,11,1,0.0,0.0
10,11,2,0.0,0.0
10,11,3,0.0,0.0
10,11,4,0.0,0.0
10,11,5,0.0,0.0
10,11,6,0.0,0.0
10,11,7,1570.542,1.5705419999999999
10,11,8,2614.556,2.614556
10,11,9,3887.16,3.8871599999999997
10,11,10,4824.172,4.824172
10,11,11,5511.435,5.5114350000000005
10,11,12,5845.025,5.845025
10,11,13,5394.666,5.394666
10,11,14,4206.906,4.206906
10,11,15,2916.1,2.9160999999999997
10,11,16,1293.187,1.2931869999999999
10,11,17,126.189,0.126189
10,11,18,0.0,0.0
10,11,19,0.0,0.0
10,11,20,0.0,0.0
10,11,21,0.0,0.0
10,11,22,0.0,0.0
10,11,23,0.0,0.0
10,12,0,0.0,0.0
10,12,1,0.0,0.0
10,12,2,0.0,0.0
10,12,3,0.0,0.0
10,12,4,0.0,0.0
10,12,5,0.0,0.0
10,12,6,0.0,0.0
10,12,7,1418.325,1.418325
10,12,8,2390.442,2.390442
10,12,9,3586.756,3.586756
10,12,10,4461.938,4.461938
10,12,11,4970.874,4.970874
10,12,12,5025.486,5.025486
10,12,13,4619.279,4.619279000000001
10,12,14,3799.182,3.7991819999999996
10,12,15,2653.918,2.653918
10,12,16,1134.223,1.134223
10,12,17,84.671,0.08467100000000001
10,12,18,0.0,0.0
10,12,19,0.0,0.0
10,12,20,0.0,0.0
10,12,21,0.0,0.0
10,12,22,0.0,0.0
10,12,23,0.0,0.0
10,13,0,0.0,0.0
10,13,1,0.0,0.0
10,13,2,0.0,0.0
10,13,3,0.0,0.0
10,13,4,0.0,0.0
10,13,5,0.0,0.0
10,13,6,0.0,0.0
10,13,7,382.626,0.38262599999999997
10,13,8,2654.348,2.654348
10,13,9,4287.569,4.287569
10,13,10,5380.199,5.380198999999999
10,13,11,6291.51,6.291510000000001
10,13,12,6346.132,6.346132
10,13,13,5871.111,5.871111
10,13,14,4631.222,4.631222
10,13,15,3299.401,3.299401
10,13,16,1540.672,1.540672
10,13,17,169.205,0.16920500000000002
10,13,18,0.0,0.0
10,13,19,0.0,0.0
10,13,20,0.0,0.0
10,13,21,0.0,0.0
10,13,22,0.0,0.0
10,13,23,0.0,0.0
10,14,0,0.0,0.0
10,14,1,0.0,0.0
10,14,2,0.0,0.0
10,14,3,0.0,0.0
10,14,4,0.0,0.0
10,14,5,0.0,0.0
10,14,6,0.0,0.0
10,14,7,347.75,0.34775
10,14,8,2621.684,2.621684
10,14,9,4181.414,4.181414
10,14,10,5251.253,5.251252999999999
10,14,11,5875.279,5.875279000000001
10,14,12,6225.965,6.225965
10,14,13,5487.734,5.487734000000001
10,14,14,4539.017,4.539016999999999
10,14,15,3217.843,3.217843
10,14,16,1465.989,1.465989
10,14,17,105.062,0.105062
10,14,18,0.0,0.0
10,14,19,0.0,0.0
10,14,20,0.0,0.0
10,14,21,0.0,0.0
10,14,22,0.0,0.0
10,14,23,0.0,0.0
10,15,0,0.0,0.0
10,15,1,0.0,0.0
10,15,2,0.0,0.0
10,15,3,0.0,0.0
10,15,4,0.0,0.0
10,15,5,0.0,0.0
10,15,6,0.0,0.0
10,15,7,69.104,0.069104
10,15,8,1129.019,1.129019
10,15,9,1618.651,1.618651
10,15,10,2425.14,2.42514
10,15,11,2749.339,2.749339
10,15,12,2785.298,2.7852979999999996
10,15,13,2516.434,2.5164340000000003
10,15,14,1784.022,1.784022
10,15,15,1105.23,1.10523
10,15,16,404.421,0.404421
10,15,17,0.0,0.0
10,15,18,0.0,0.0
10,15,19,0.0,0.0
10,15,20,0.0,0.0
10,15,21,0.0,0.0
10,15,22,0.0,0.0
10,15,23,0.0,0.0
10,16,0,0.0,0.0
10,16,1,0.0,0.0
10,16,2,0.0,0.0
10,16,3,0.0,0.0
10,16,4,0.0,0.0
10,16,5,0.0,0.0
10,16,6,0.0,0.0
10,16,7,21.559,0.021559000000000002
10,16,8,482.264,0.482264
10,16,9,863.237,0.8632369999999999
10,16,10,1240.716,1.240716
10,16,11,1488.459,1.488459
10,16,12,1534.369,1.5343689999999999
10,16,13,1385.26,1.38526
10,16,14,1040.78,1.04078
10,16,15,605.253,0.605253
10,16,16,220.722,0.220722
10,16,17,0.0,0.0
10,16,18,0.0,0.0
10,16,19,0.0,0.0
10,16,20,0.0,0.0
10,16,21,0.0,0.0
10,16,22,0.0,0.0
10,16,23,0.0,0.0
10,17,0,0.0,0.0
10,17,1,0.0,0.0
10,17,2,0.0,0.0
10,17,3,0.0,0.0
10,17,4,0.0,0.0
10,17,5,0.0,0.0
10,17,6,0.0,0.0
10,17,7,75.767,0.075767
10,17,8,1439.639,1.439639
10,17,9,1950.191,1.950191
10,17,10,2843.258,2.8432579999999996
10,17,11,3203.592,3.203592
10,17,12,3250.197,3.250197
10,17,13,2946.041,2.946041
10,17,14,2332.748,2.332748
10,17,15,1309.046,1.3090460000000002
10,17,16,479.921,0.479921
10,17,17,0.0,0.0
10,17,18,0.0,0.0
10,17,19,0.0,0.0
10,17,20,0.0,0.0
10,17,21,0.0,0.0
10,17,22,0.0,0.0
10,17,23,0.0,0.0
10,18,0,0.0,0.0
10,18,1,0.0,0.0
10,18,2,0.0,0.0
10,18,3,0.0,0.0
10,18,4,0.0,0.0
10,18,5,0.0,0.0
10,18,6,0.0,0.0
10,18,7,200.934,0.200934
10,18,8,2289.2,2.2891999999999997
10,18,9,3537.513,3.537513
10,18,10,4552.441,4.552441
10,18,11,5179.978,5.179978
10,18,12,5572.446,5.572446
10,18,13,4801.882,4.801882
10,18,14,3860.66,3.8606599999999998
10,18,15,2582.579,2.582579
10,18,16,968.588,0.968588
10,18,17,24.24,0.024239999999999998
10,18,18,0.0,0.0
10,18,19,0.0,0.0
10,18,20,0.0,0.0
10,18,21,0.0,0.0
10,18,22,0.0,0.0
10,18,23,0.0,0.0
10,19,0,0.0,0.0
10,19,1,0.0,0.0
10,19,2,0.0,0.0
10,19,3,0.0,0.0
10,19,4,0.0,0.0
10,19,5,0.0,0.0
10,19,6,0.0,0.0
10,19,7,287.906,0.287906
10,19,8,2451.603,2.451603
10,19,9,4092.737,4.0927370000000005
10,19,10,5216.791,5.216791
10,19,11,6149.707,6.149707
10,19,12,6192.245,6.192245
10,19,13,5716.764,5.716764
10,19,14,4425.79,4.42579
10,19,15,3063.678,3.063678
10,19,16,1280.439,1.280439
10,19,17,54.576,0.054576
10,19,18,0.0,0.0
10,19,19,0.0,0.0
10,19,20,0.0,0.0
10,19,21,0.0,0.0
10,19,22,0.0,0.0
10,19,23,0.0,0.0
10,20,0,0.0,0.0
10,20,1,0.0,0.0
10,20,2,0.0,0.0
10,20,3,0.0,0.0
10,20,4,0.0,0.0
10,20,5,0.0,0.0
10,20,6,0.0,0.0
10,20,7,321.948,0.32194799999999996
10,20,8,2683.848,2.683848
10,20,9,4194.91,4.19491
10,20,10,5723.605,5.723604999999999
10,20,11,6579.671,6.579671
10,20,12,6654.844,6.654844
10,20,13,6120.296,6.120296000000001
10,20,14,5008.201,5.008201
10,20,15,3158.848,3.158848
10,20,16,1506.844,1.506844
10,20,17,43.077,0.043077
10,20,18,0.0,0.0
10,20,19,0.0,0.0
10,20,20,0.0,0.0
10,20,21,0.0,0.0
10,20,22,0.0,0.0
10,20,23,0.0,0.0
10,21,0,0.0,0.0
10,21,1,0.0,0.0
10,21,2,0.0,0.0
10,21,3,0.0,0.0
10,21,4,0.0,0.0
10,21,5,0.0,0.0
10,21,6,0.0,0.0
10,21,7,300.706,0.30070600000000003
10,21,8,2640.636,2.6406359999999998
10,21,9,4169.884,4.169884
10,21,10,5697.497,5.697497
10,21,11,6351.201,6.351201
10,21,12,6401.822,6.401822
10,21,13,5890.374,5.8903739999999996
10,21,14,4830.503,4.830502999999999
10,21,15,3094.088,3.094088
10,21,16,1451.988,1.451988
10,21,17,30.281,0.030281
10,21,18,0.0,0.0
10,21,19,0.0,0.0
10,21,20,0.0,0.0
10,21,21,0.0,0.0
10,21,22,0.0,0.0
10,21,23,0.0,0.0
10,22,0,0.0,0.0
10,22,1,0.0,0.0
10,22,2,0.0,0.0
10,22,3,0.0,0.0
10,22,4,0.0,0.0
10,22,5,0.0,0.0
10,22,6,0.0,0.0
10,22,7,221.035,0.221035
10,22,8,2376.529,2.376529
10,22,9,3647.094,3.647094
10,22,10,4987.583,4.987583
10,22,11,5738.411,5.738411
10,22,12,5878.825,5.878825
10,22,13,5346.089,5.346089
10,22,14,4262.216,4.2622160000000004
10,22,15,2847.281,2.8472809999999997
10,22,16,1112.01,1.11201
10,22,17,0.0,0.0
10,22,18,0.0,0.0
10,22,19,0.0,0.0
10,22,20,0.0,0.0
10,22,21,0.0,0.0
10,22,22,0.0,0.0
10,22,23,0.0,0.0
10,23,0,0.0,0.0
10,23,1,0.0,0.0
10,23,2,0.0,0.0
10,23,3,0.0,0.0
10,23,4,0.0,0.0
10,23,5,0.0,0.0
10,23,6,0.0,0.0
10,23,7,385.116,0.38511599999999996
10,23,8,3183.028,3.1830279999999997
10,23,9,5259.417,5.259417
10,23,10,6696.553,6.696553
10,23,11,7750.71,7.75071
10,23,12,7818.497,7.818497000000001
10,23,13,7155.436,7.155436
10,23,14,5827.485,5.827484999999999
10,23,15,3947.387,3.947387
10,23,16,1765.039,1.765039
10,23,17,40.291,0.040290999999999993
10,23,18,0.0,0.0
10,23,19,0.0,0.0
10,23,20,0.0,0.0
10,23,21,0.0,0.0
10,23,22,0.0,0.0
10,23,23,0.0,0.0
10,24,0,0.0,0.0
10,24,1,0.0,0.0
10,24,2,0.0,0.0
10,24,3,0.0,0.0
10,24,4,0.0,0.0
10,24,5,0.0,0.0
10,24,6,0.0,0.0
10,24,7,287.698,0.28769799999999995
10,24,8,2522.555,2.5225549999999997
10,24,9,4472.129,4.472129
10,24,10,5908.104,5.908104000000001
10,24,11,6813.659,6.8136589999999995
10,24,12,7017.353,7.017353
10,24,13,6440.434,6.440434
10,24,14,5281.047,5.281046999999999
10,24,15,3431.472,3.4314720000000003
10,24,16,1351.979,1.351979
10,24,17,16.92,0.01692
10,24,18,0.0,0.0
10,24,19,0.0,0.0
10,24,20,0.0,0.0
10,24,21,0.0,0.0
10,24,22,0.0,0.0
10,24,23,0.0,0.0
10,25,0,0.0,0.0
10,25,1,0.0,0.0
10,25,2,0.0,0.0
10,25,3,0.0,0.0
10,25,4,0.0,0.0
10,25,5,0.0,0.0
10,25,6,0.0,0.0
10,25,7,0.0,0.0
10,25,8,178.069,0.17806899999999998
10,25,9,440.722,0.440722
10,25,10,721.984,0.7219840000000001
10,25,11,890.408,0.890408
10,25,12,933.829,0.9338289999999999
10,25,13,821.83,0.8218300000000001
10,25,14,588.191,0.588191
10,25,15,322.312,0.322312
10,25,16,81.533,0.081533
10,25,17,0.0,0.0
10,25,18,0.0,0.0
10,25,19,0.0,0.0
10,25,20,0.0,0.0
10,25,21,0.0,0.0
10,25,22,0.0,0.0
10,25,23,0.0,0.0
10,26,0,0.0,0.0
10,26,1,0.0,0.0
10,26,2,0.0,0.0
10,26,3,0.0,0.0
10,26,4,0.0,0.0
10,26,5,0.0,0.0
10,26,6,0.0,0.0
10,26,7,8.066,0.008066
10,26,8,2204.715,2.204715
10,26,9,3798.998,3.798998
10,26,10,5049.436,5.049436
10,26,11,5798.853,5.798853
10,26,12,6245.555,6.245555
10,26,13,5389.329,5.389329
10,26,14,4269.864,4.269863999999999
10,26,15,2804.008,2.8040079999999996
10,26,16,1005.293,1.005293
10,26,17,0.0,0.0
10,26,18,0.0,0.0
10,26,19,0.0,0.0
10,26,20,0.0,0.0
10,26,21,0.0,0.0
10,26,22,0.0,0.0
10,26,23,0.0,0.0
10,27,0,0.0,0.0
10,27,1,0.0,0.0
10,27,2,0.0,0.0
10,27,3,0.0,0.0
10,27,4,0.0,0.0
10,27,5,0.0,0.0
10,27,6,0.0,0.0
10,27,7,0.0,0.0
10,27,8,2092.742,2.0927420000000003
10,27,9,3351.343,3.351343
10,27,10,4352.105,4.352105
10,27,11,5345.234,5.3452340000000005
10,27,12,5463.198,5.463198
10,27,13,4981.091,4.981091
10,27,14,3706.151,3.7061509999999998
10,27,15,2374.603,2.374603
10,27,16,722.035,0.722035
10,27,17,0.0,0.0
10,27,18,0.0,0.0
10,27,19,0.0,0.0
10,27,20,0.0,0.0
10,27,21,0.0,0.0
10,27,22,0.0,0.0
10,27,23,0.0,0.0
10,28,0,0.0,0.0
10,28,1,0.0,0.0
10,28,2,0.0,0.0
10,28,3,0.0,0.0
10,28,4,0.0,0.0
10,28,5,0.0,0.0
10,28,6,0.0,0.0
10,28,7,0.0,0.0
10,28,8,1681.083,1.681083
10,28,9,2503.773,2.5037730000000002
10,28,10,3158.548,3.1585479999999997
10,28,11,3589.771,3.5897710000000003
10,28,12,3635.398,3.6353980000000004
10,28,13,3262.502,3.262502
10,28,14,2514.321,2.514321
10,28,15,1531.086,1.531086
10,28,16,368.14,0.36813999999999997
10,28,17,0.0,0.0
10,28,18,0.0,0.0
10,28,19,0.0,0.0
10,28,20,0.0,0.0
10,28,21,0.0,0.0
10,28,22,0.0,0.0
10,28,23,0.0,0.0
10,29,0,0.0,0.0
10,29,1,0.0,0.0
10,29,2,0.0,0.0
10,29,3,0.0,0.0
10,29,4,0.0,0.0
10,29,5,0.0,0.0
10,29,6,0.0,0.0
10,29,7,0.0,0.0
10,29,8,2225.483,2.225483
10,29,9,3392.014,3.392014
10,29,10,4728.452,4.728452
10,29,11,5329.791,5.329791
10,29,12,5347.818,5.347818
10,29,13,4867.133,4.867133
10,29,14,3908.904,3.908904
10,29,15,2325.254,2.3252539999999997
10,29,16,850.598,0.850598
10,29,17,0.0,0.0
10,29,18,0.0,0.0
10,29,19,0.0,0.0
10,29,20,0.0,0.0
10,29,21,0.0,0.0
10,29,22,0.0,0.0
10,29,23,0.0,0.0
10,30,0,0.0,0.0
10,30,1,0.0,0.0
10,30,2,0.0,0.0
10,30,3,0.0,0.0
10,30,4,0.0,0.0
10,30,5,0.0,0.0
10,30,6,0.0,0.0
10,30,7,0.0,0.0
10,30,8,2128.42,2.12842
10,30,9,3717.222,3.717222
10,30,10,4874.992,4.874992
10,30,11,6007.037,6.007037
10,30,12,6060.831,6.060831
10,30,13,5590.877,5.590877000000001
10,30,14,4173.992,4.173992
10,30,15,2691.662,2.691662
10,30,16,859.064,0.8590639999999999
10,30,17,0.0,0.0
10,30,18,0.0,0.0
10,30,19,0.0,0.0
10,30,20,0.0,0.0
10,30,21,0.0,0.0
10,30,22,0.0,0.0
10,30,23,0.0,0.0
10,31,0,0.0,0.0
10,31,1,0.0,0.0
10,31,2,0.0,0.0
10,31,3,0.0,0.0
10,31,4,0.0,0.0
10,31,5,0.0,0.0
10,31,6,0.0,0.0
10,31,7,0.0,0.0
10,31,8,45.611,0.045611
10,31,9,179.01,0.17901
10,31,10,312.105,0.312105
10,31,11,395.862,0.39586200000000005
10,31,12,433.487,0.433487
10,31,13,371.408,0.371408
10,31,14,254.19,0.25418999999999997
10,31,15,118.768,0.118768
10,31,16,0.0,0.0
10,31,17,0.0,0.0
10,31,18,0.0,0.0
10,31,19,0.0,0.0
10,31,20,0.0,0.0
10,31,21,0.0,0.0
10,31,22,0.0,0.0
10,31,23,0.0,0.0
11,1,0,0.0,0.0
11,1,1,0.0,0.0
11,1,2,0.0,0.0
11,1,3,0.0,0.0
11,1,4,0.0,0.0
11,1,5,0.0,0.0
11,1,6,0.0,0.0
11,1,7,0.0,0.0
11,1,8,1123.091,1.1230909999999998
11,1,9,1460.678,1.4606780000000001
11,1,10,1936.675,1.936675
11,1,11,2528.706,2.528706
11,1,12,2569.244,2.5692440000000003
11,1,13,2272.939,2.272939
11,1,14,1505.083,1.5050830000000002
11,1,15,815.074,0.815074
11,1,16,179.001,0.179001
11,1,17,0.0,0.0
11,1,18,0.0,0.0
11,1,19,0.0,0.0
11,1,20,0.0,0.0
11,1,21,0.0,0.0
11,1,22,0.0,0.0
11,1,23,0.0,0.0
11,2,0,0.0,0.0
11,2,1,0.0,0.0
11,2,2,0.0,0.0
11,2,3,0.0,0.0
11,2,4,0.0,0.0
11,2,5,0.0,0.0
11,2,6,0.0,0.0
11,2,7,0.0,0.0
11,2,8,1373.464,1.373464
11,2,9,1682.802,1.682802
11,2,10,2494.989,2.494989
11,2,11,2862.742,2.8627420000000003
11,2,12,2874.288,2.874288
11,2,13,2546.888,2.546888
11,2,14,1913.185,1.913185
11,2,15,936.113,0.9361130000000001
11,2,16,199.082,0.19908199999999998
11,2,17,0.0,0.0
11,2,18,0.0,0.0
11,2,19,0.0,0.0
11,2,20,0.0,0.0
11,2,21,0.0,0.0
11,2,22,0.0,0.0
11,2,23,0.0,0.0
11,3,0,0.0,0.0
11,3,1,0.0,0.0
11,3,2,0.0,0.0
11,3,3,0.0,0.0
11,3,4,0.0,0.0
11,3,5,0.0,0.0
11,3,6,0.0,0.0
11,3,7,0.0,0.0
11,3,8,1922.596,1.922596
11,3,9,3150.715,3.150715
11,3,10,4434.064,4.434064
11,3,11,5015.05,5.0150500000000005
11,3,12,5043.173,5.0431729999999995
11,3,13,4567.217,4.567216999999999
11,3,14,3622.469,3.622469
11,3,15,2067.111,2.0671109999999997
11,3,16,508.487,0.508487
11,3,17,0.0,0.0
11,3,18,0.0,0.0
11,3,19,0.0,0.0
11,3,20,0.0,0.0
11,3,21,0.0,0.0
11,3,22,0.0,0.0
11,3,23,0.0,0.0
11,4,0,0.0,0.0
11,4,1,0.0,0.0
11,4,2,0.0,0.0
11,4,3,0.0,0.0
11,4,4,0.0,0.0
11,4,5,0.0,0.0
11,4,6,0.0,0.0
11,4,7,0.0,0.0
11,4,8,2067.013,2.0670129999999998
11,4,9,3140.668,3.1406680000000002
11,4,10,4451.189,4.451189
11,4,11,5204.806,5.204806
11,4,12,5320.689,5.320689000000001
11,4,13,4806.868,4.806868000000001
11,4,14,3728.205,3.728205
11,4,15,2071.837,2.071837
11,4,16,647.385,0.647385
11,4,17,0.0,0.0
11,4,18,0.0,0.0
11,4,19,0.0,0.0
11,4,20,0.0,0.0
11,4,21,0.0,0.0
11,4,22,0.0,0.0
11,4,23,0.0,0.0
11,5,0,0.0,0.0
11,5,1,0.0,0.0
11,5,2,0.0,0.0
11,5,3,0.0,0.0
11,5,4,0.0,0.0
11,5,5,0.0,0.0
11,5,6,0.0,0.0
11,5,7,0.0,0.0
11,5,8,1257.695,1.257695
11,5,9,1511.762,1.511762
11,5,10,2284.803,2.2848029999999997
11,5,11,2599.039,2.5990390000000003
11,5,12,2623.913,2.623913
11,5,13,2324.71,2.32471
11,5,14,1515.962,1.515962
11,5,15,804.589,0.8045890000000001
11,5,16,155.234,0.155234
11,5,17,0.0,0.0
11,5,18,0.0,0.0
11,5,19,0.0,0.0
11,5,20,0.0,0.0
11,5,21,0.0,0.0
11,5,22,0.0,0.0
11,5,23,0.0,0.0
11,6,0,0.0,0.0
11,6,1,0.0,0.0
11,6,2,0.0,0.0
11,6,3,0.0,0.0
11,6,4,0.0,0.0
11,6,5,0.0,0.0
11,6,6,0.0,0.0
11,6,7,0.0,0.0
11,6,8,115.064,0.115064
11,6,9,353.889,0.353889
11,6,10,613.464,0.613464
11,6,11,777.255,0.777255
11,6,12,816.229,0.8162290000000001
11,6,13,705.532,0.705532
11,6,14,481.088,0.481088
11,6,15,246.004,0.246004
11,6,16,24.377,0.024377
11,6,17,0.0,0.0
11,6,18,0.0,0.0
11,6,19,0.0,0.0
11,6,20,0.0,0.0
11,6,21,0.0,0.0
11,6,22,0.0,0.0
