0,1,2,3,4
"{'Conv2d': (1736173150.1683133, 1736173150.1690357), 'ReLU': (1736173150.1699262, 1736173150.1699462), 'MaxPool2d': (1736173150.1690657, 1736173150.1691053), 'AdaptiveAvgPool2d': (1736173150.169106, 1736173150.1692262), 'Flatten': (1736173150.1692266, 1736173150.169237), 'Linear': (1736173150.1699672, 1736173150.1699963), 'Dropout': (1736173150.1699467, 1736173150.1699667)}","{'Conv2d': (1736173166.1680765, 1736173166.1688368), 'ReLU': (1736173166.1697524, 1736173166.169767), 'MaxPool2d': (1736173166.1688664, 1736173166.1689062), 'AdaptiveAvgPool2d': (1736173166.1689067, 1736173166.169035), 'Flatten': (1736173166.1690354, 1736173166.1690526), 'Linear': (1736173166.169784, 1736173166.1698103), 'Dropout': (1736173166.1697674, 1736173166.1697838)}","{'Conv2d': (1736173182.091045, 1736173182.0918033), 'ReLU': (1736173182.092707, 1736173182.0927243), 'MaxPool2d': (1736173182.0918348, 1736173182.0918744), 'AdaptiveAvgPool2d': (1736173182.0918748, 1736173182.0920043), 'Flatten': (1736173182.0920048, 1736173182.0920136), 'Linear': (1736173182.0927403, 1736173182.0927825), 'Dropout': (1736173182.0927248, 1736173182.09274)}","{'Conv2d': (1736173198.1022432, 1736173198.103002), 'ReLU': (1736173198.1039119, 1736173198.1039274), 'MaxPool2d': (1736173198.1030328, 1736173198.1030731), 'AdaptiveAvgPool2d': (1736173198.1030736, 1736173198.103204), 'Flatten': (1736173198.1032047, 1736173198.1032135), 'Linear': (1736173198.103945, 1736173198.1039722), 'Dropout': (1736173198.1039279, 1736173198.1039445)}","{'Conv2d': (1736173214.286971, 1736173214.2877343), 'ReLU': (1736173214.288646, 1736173214.2886596), 'MaxPool2d': (1736173214.2877645, 1736173214.2878058), 'AdaptiveAvgPool2d': (1736173214.2878063, 1736173214.287937), 'Flatten': (1736173214.2879376, 1736173214.287947), 'Linear': (1736173214.2886763, 1736173214.2887008), 'Dropout': (1736173214.28866, 1736173214.2886758)}"
"{'Conv2d': (1736173150.1982744, 1736173150.1989925), 'ReLU': (1736173150.1998894, 1736173150.1999097), 'MaxPool2d': (1736173150.1990266, 1736173150.199073), 'AdaptiveAvgPool2d': (1736173150.1990736, 1736173150.1991937), 'Flatten': (1736173150.1991944, 1736173150.1992054), 'Linear': (1736173150.199934, 1736173150.1999629), 'Dropout': (1736173150.1999102, 1736173150.1999335)}","{'Conv2d': (1736173166.1979747, 1736173166.1987314), 'ReLU': (1736173166.199634, 1736173166.1996472), 'MaxPool2d': (1736173166.1987612, 1736173166.1988006), 'AdaptiveAvgPool2d': (1736173166.1988015, 1736173166.19893), 'Flatten': (1736173166.1989305, 1736173166.198939), 'Linear': (1736173166.1996632, 1736173166.1996875), 'Dropout': (1736173166.1996474, 1736173166.1996627)}","{'Conv2d': (1736173182.1210244, 1736173182.121781), 'ReLU': (1736173182.1226838, 1736173182.1226969), 'MaxPool2d': (1736173182.1218107, 1736173182.12185), 'AdaptiveAvgPool2d': (1736173182.1218507, 1736173182.1219802), 'Flatten': (1736173182.1219807, 1736173182.1219897), 'Linear': (1736173182.122717, 1736173182.1227434), 'Dropout': (1736173182.122697, 1736173182.1227167)}","{'Conv2d': (1736173198.132292, 1736173198.1330485), 'ReLU': (1736173198.1339684, 1736173198.1339817), 'MaxPool2d': (1736173198.1330805, 1736173198.1331205), 'AdaptiveAvgPool2d': (1736173198.133121, 1736173198.1332521), 'Flatten': (1736173198.1332529, 1736173198.1332629), 'Linear': (1736173198.1339986, 1736173198.134023), 'Dropout': (1736173198.1339822, 1736173198.1339984)}","{'Conv2d': (1736173214.317011, 1736173214.3177664), 'ReLU': (1736173214.3186808, 1736173214.3186939), 'MaxPool2d': (1736173214.3177967, 1736173214.3178358), 'AdaptiveAvgPool2d': (1736173214.3178365, 1736173214.3179672), 'Flatten': (1736173214.3179677, 1736173214.3179767), 'Linear': (1736173214.3187106, 1736173214.318735), 'Dropout': (1736173214.3186944, 1736173214.31871)}"
"{'Conv2d': (1736173150.2284255, 1736173150.2291472), 'ReLU': (1736173150.2300727, 1736173150.230101), 'MaxPool2d': (1736173150.2291784, 1736173150.2292182), 'AdaptiveAvgPool2d': (1736173150.2292187, 1736173150.2293384), 'Flatten': (1736173150.2293391, 1736173150.2293496), 'Linear': (1736173150.2301226, 1736173150.2301524), 'Dropout': (1736173150.2301016, 1736173150.2301223)}","{'Conv2d': (1736173166.2280407, 1736173166.2287965), 'ReLU': (1736173166.229695, 1736173166.229708), 'MaxPool2d': (1736173166.228826, 1736173166.2288656), 'AdaptiveAvgPool2d': (1736173166.2288659, 1736173166.2289932), 'Flatten': (1736173166.2289941, 1736173166.2290025), 'Linear': (1736173166.2297297, 1736173166.2297924), 'Dropout': (1736173166.2297084, 1736173166.229729)}","{'Conv2d': (1736173182.1509953, 1736173182.1517575), 'ReLU': (1736173182.1526563, 1736173182.1526697), 'MaxPool2d': (1736173182.1517878, 1736173182.1518278), 'AdaptiveAvgPool2d': (1736173182.151828, 1736173182.1519578), 'Flatten': (1736173182.1519582, 1736173182.1519675), 'Linear': (1736173182.1526859, 1736173182.1527102), 'Dropout': (1736173182.15267, 1736173182.1526854)}","{'Conv2d': (1736173198.1622925, 1736173198.1630504), 'ReLU': (1736173198.163977, 1736173198.163995), 'MaxPool2d': (1736173198.163081, 1736173198.163121), 'AdaptiveAvgPool2d': (1736173198.1631215, 1736173198.1632538), 'Flatten': (1736173198.1632545, 1736173198.163264), 'Linear': (1736173198.1640122, 1736173198.1640382), 'Dropout': (1736173198.1639957, 1736173198.1640117)}","{'Conv2d': (1736173214.3489773, 1736173214.3497329), 'ReLU': (1736173214.3506322, 1736173214.3506458), 'MaxPool2d': (1736173214.3497617, 1736173214.3498013), 'AdaptiveAvgPool2d': (1736173214.3498018, 1736173214.349932), 'Flatten': (1736173214.3499324, 1736173214.3499413), 'Linear': (1736173214.3506622, 1736173214.350687), 'Dropout': (1736173214.3506463, 1736173214.350662)}"
"{'Conv2d': (1736173150.258463, 1736173150.2591856), 'ReLU': (1736173150.2600777, 1736173150.260093), 'MaxPool2d': (1736173150.2592196, 1736173150.2592597), 'AdaptiveAvgPool2d': (1736173150.25926, 1736173150.2593799), 'Flatten': (1736173150.2593808, 1736173150.259392), 'Linear': (1736173150.2601116, 1736173150.260138), 'Dropout': (1736173150.2600935, 1736173150.260111)}","{'Conv2d': (1736173166.258135, 1736173166.2588892), 'ReLU': (1736173166.2597942, 1736173166.259808), 'MaxPool2d': (1736173166.2589192, 1736173166.2589588), 'AdaptiveAvgPool2d': (1736173166.2589593, 1736173166.2590876), 'Flatten': (1736173166.259088, 1736173166.2590969), 'Linear': (1736173166.259825, 1736173166.2598503), 'Dropout': (1736173166.2598085, 1736173166.2598243)}","{'Conv2d': (1736173182.1810694, 1736173182.1818292), 'ReLU': (1736173182.1827357, 1736173182.1827803), 'MaxPool2d': (1736173182.181859, 1736173182.1818986), 'AdaptiveAvgPool2d': (1736173182.181899, 1736173182.1820285), 'Flatten': (1736173182.182029, 1736173182.1820378), 'Linear': (1736173182.1828, 1736173182.1828296), 'Dropout': (1736173182.1827807, 1736173182.1827996)}","{'Conv2d': (1736173198.1939702, 1736173198.1947246), 'ReLU': (1736173198.1956365, 1736173198.1956499), 'MaxPool2d': (1736173198.1947536, 1736173198.1947963), 'AdaptiveAvgPool2d': (1736173198.1947968, 1736173198.1949272), 'Flatten': (1736173198.1949277, 1736173198.194937), 'Linear': (1736173198.1956663, 1736173198.195691), 'Dropout': (1736173198.1956503, 1736173198.1956658)}","{'Conv2d': (1736173214.3789117, 1736173214.3796694), 'ReLU': (1736173214.3805723, 1736173214.3805857), 'MaxPool2d': (1736173214.3796985, 1736173214.3797379), 'AdaptiveAvgPool2d': (1736173214.3797383, 1736173214.3798704), 'Flatten': (1736173214.379871, 1736173214.3798804), 'Linear': (1736173214.380602, 1736173214.380627), 'Dropout': (1736173214.3805861, 1736173214.3806016)}"
"{'Conv2d': (1736173150.2891226, 1736173150.2898657), 'ReLU': (1736173150.2907746, 1736173150.290796), 'MaxPool2d': (1736173150.2899077, 1736173150.289948), 'AdaptiveAvgPool2d': (1736173150.2899485, 1736173150.2900681), 'Flatten': (1736173150.2900686, 1736173150.290079), 'Linear': (1736173150.290819, 1736173150.2908528), 'Dropout': (1736173150.2907968, 1736173150.2908182)}","{'Conv2d': (1736173166.2885714, 1736173166.2893302), 'ReLU': (1736173166.290237, 1736173166.290252), 'MaxPool2d': (1736173166.2893612, 1736173166.289401), 'AdaptiveAvgPool2d': (1736173166.2894015, 1736173166.2895303), 'Flatten': (1736173166.289531, 1736173166.28954), 'Linear': (1736173166.2902708, 1736173166.2902968), 'Dropout': (1736173166.2902524, 1736173166.29027)}","{'Conv2d': (1736173182.2111902, 1736173182.2119467), 'ReLU': (1736173182.2128468, 1736173182.2128613), 'MaxPool2d': (1736173182.2119768, 1736173182.212017), 'AdaptiveAvgPool2d': (1736173182.2120178, 1736173182.212147), 'Flatten': (1736173182.2121477, 1736173182.2121568), 'Linear': (1736173182.2128782, 1736173182.2129037), 'Dropout': (1736173182.2128618, 1736173182.2128778)}","{'Conv2d': (1736173198.2244062, 1736173198.225166), 'ReLU': (1736173198.2260854, 1736173198.2260985), 'MaxPool2d': (1736173198.2251973, 1736173198.2252376), 'AdaptiveAvgPool2d': (1736173198.225238, 1736173198.2253695), 'Flatten': (1736173198.22537, 1736173198.2253795), 'Linear': (1736173198.2261147, 1736173198.22614), 'Dropout': (1736173198.226099, 1736173198.2261145)}","{'Conv2d': (1736173214.4105377, 1736173214.4112957), 'ReLU': (1736173214.412208, 1736173214.4122224), 'MaxPool2d': (1736173214.411326, 1736173214.4113653), 'AdaptiveAvgPool2d': (1736173214.411366, 1736173214.4114964), 'Flatten': (1736173214.4114969, 1736173214.4115057), 'Linear': (1736173214.4122388, 1736173214.4122643), 'Dropout': (1736173214.4122229, 1736173214.4122386)}"
"{'Conv2d': (1736173150.3196754, 1736173150.3203967), 'ReLU': (1736173150.3212826, 1736173150.3212972), 'MaxPool2d': (1736173150.3204272, 1736173150.320467), 'AdaptiveAvgPool2d': (1736173150.3204675, 1736173150.3205872), 'Flatten': (1736173150.3205879, 1736173150.3205988), 'Linear': (1736173150.3213153, 1736173150.3213415), 'Dropout': (1736173150.3212976, 1736173150.3213148)}","{'Conv2d': (1736173166.3185987, 1736173166.3193576), 'ReLU': (1736173166.320266, 1736173166.3202791), 'MaxPool2d': (1736173166.3193874, 1736173166.319427), 'AdaptiveAvgPool2d': (1736173166.3194275, 1736173166.3195584), 'Flatten': (1736173166.319559, 1736173166.3195684), 'Linear': (1736173166.3202953, 1736173166.32032), 'Dropout': (1736173166.3202796, 1736173166.3202949)}","{'Conv2d': (1736173182.2411737, 1736173182.2419295), 'ReLU': (1736173182.242838, 1736173182.2428522), 'MaxPool2d': (1736173182.241959, 1736173182.2419994), 'AdaptiveAvgPool2d': (1736173182.2420006, 1736173182.242139), 'Flatten': (1736173182.2421396, 1736173182.2421484), 'Linear': (1736173182.2428687, 1736173182.2428935), 'Dropout': (1736173182.2428527, 1736173182.2428682)}","{'Conv2d': (1736173198.2549126, 1736173198.2556698), 'ReLU': (1736173198.2565784, 1736173198.2565916), 'MaxPool2d': (1736173198.2556992, 1736173198.2557383), 'AdaptiveAvgPool2d': (1736173198.255739, 1736173198.255873), 'Flatten': (1736173198.2558734, 1736173198.255883), 'Linear': (1736173198.2566078, 1736173198.256632), 'Dropout': (1736173198.256592, 1736173198.2566073)}","{'Conv2d': (1736173214.4406683, 1736173214.4414256), 'ReLU': (1736173214.4423294, 1736173214.4423423), 'MaxPool2d': (1736173214.4414554, 1736173214.4414945), 'AdaptiveAvgPool2d': (1736173214.441495, 1736173214.4416256), 'Flatten': (1736173214.441626, 1736173214.4416351), 'Linear': (1736173214.4423587, 1736173214.4423835), 'Dropout': (1736173214.442343, 1736173214.4423583)}"
"{'Conv2d': (1736173150.350163, 1736173150.3508818), 'ReLU': (1736173150.3517783, 1736173150.351795), 'MaxPool2d': (1736173150.3509126, 1736173150.350952), 'AdaptiveAvgPool2d': (1736173150.3509524, 1736173150.3510723), 'Flatten': (1736173150.3510728, 1736173150.3510835), 'Linear': (1736173150.3518152, 1736173150.3518424), 'Dropout': (1736173150.3517954, 1736173150.3518145)}","{'Conv2d': (1736173166.3486435, 1736173166.3494012), 'ReLU': (1736173166.3503036, 1736173166.3503168), 'MaxPool2d': (1736173166.3494313, 1736173166.3494706), 'AdaptiveAvgPool2d': (1736173166.3494713, 1736173166.3496), 'Flatten': (1736173166.3496006, 1736173166.3496094), 'Linear': (1736173166.3503327, 1736173166.3503575), 'Dropout': (1736173166.350317, 1736173166.3503325)}","{'Conv2d': (1736173182.2712338, 1736173182.2719908), 'ReLU': (1736173182.272891, 1736173182.2729063), 'MaxPool2d': (1736173182.2720208, 1736173182.2720597), 'AdaptiveAvgPool2d': (1736173182.2720602, 1736173182.2721894), 'Flatten': (1736173182.2721899, 1736173182.272199), 'Linear': (1736173182.272924, 1736173182.2729504), 'Dropout': (1736173182.2729068, 1736173182.2729235)}","{'Conv2d': (1736173198.2860374, 1736173198.2867963), 'ReLU': (1736173198.2876997, 1736173198.287713), 'MaxPool2d': (1736173198.2868266, 1736173198.2868664), 'AdaptiveAvgPool2d': (1736173198.286867, 1736173198.2869968), 'Flatten': (1736173198.2869973, 1736173198.2870064), 'Linear': (1736173198.2877295, 1736173198.2877562), 'Dropout': (1736173198.2877135, 1736173198.2877288)}","{'Conv2d': (1736173214.4727392, 1736173214.4735017), 'ReLU': (1736173214.4744136, 1736173214.474427), 'MaxPool2d': (1736173214.4735317, 1736173214.473571), 'AdaptiveAvgPool2d': (1736173214.4735715, 1736173214.473702), 'Flatten': (1736173214.4737027, 1736173214.4737117), 'Linear': (1736173214.4744442, 1736173214.474469), 'Dropout': (1736173214.4744275, 1736173214.4744434)}"
"{'Conv2d': (1736173150.38029, 1736173150.3810108), 'ReLU': (1736173150.3819122, 1736173150.3819299), 'MaxPool2d': (1736173150.3810418, 1736173150.381082), 'AdaptiveAvgPool2d': (1736173150.3810828, 1736173150.3812025), 'Flatten': (1736173150.381204, 1736173150.3812249), 'Linear': (1736173150.3819485, 1736173150.3819747), 'Dropout': (1736173150.3819306, 1736173150.381948)}","{'Conv2d': (1736173166.3787072, 1736173166.3794637), 'ReLU': (1736173166.3803687, 1736173166.3803813), 'MaxPool2d': (1736173166.3794932, 1736173166.3795328), 'AdaptiveAvgPool2d': (1736173166.3795333, 1736173166.379662), 'Flatten': (1736173166.3796625, 1736173166.3796713), 'Linear': (1736173166.3803976, 1736173166.3804224), 'Dropout': (1736173166.380382, 1736173166.380397)}","{'Conv2d': (1736173182.3015325, 1736173182.3022907), 'ReLU': (1736173182.3031962, 1736173182.3032098), 'MaxPool2d': (1736173182.3023202, 1736173182.3023596), 'AdaptiveAvgPool2d': (1736173182.30236, 1736173182.3024895), 'Flatten': (1736173182.30249, 1736173182.3024988), 'Linear': (1736173182.3032548, 1736173182.3033319), 'Dropout': (1736173182.3032103, 1736173182.3032522)}","{'Conv2d': (1736173198.3164663, 1736173198.3172238), 'ReLU': (1736173198.3181412, 1736173198.3181543), 'MaxPool2d': (1736173198.3172562, 1736173198.3173015), 'AdaptiveAvgPool2d': (1736173198.317302, 1736173198.3174326), 'Flatten': (1736173198.317433, 1736173198.317443), 'Linear': (1736173198.3181705, 1736173198.318195), 'Dropout': (1736173198.3181548, 1736173198.31817)}","{'Conv2d': (1736173214.5030026, 1736173214.503757), 'ReLU': (1736173214.504661, 1736173214.5046742), 'MaxPool2d': (1736173214.5037875, 1736173214.5038266), 'AdaptiveAvgPool2d': (1736173214.503827, 1736173214.5039582), 'Flatten': (1736173214.503959, 1736173214.5039678), 'Linear': (1736173214.5046906, 1736173214.5047202), 'Dropout': (1736173214.504675, 1736173214.5046902)}"
"{'Conv2d': (1736173150.4105875, 1736173150.4113088), 'ReLU': (1736173150.4123235, 1736173150.4123394), 'MaxPool2d': (1736173150.4113393, 1736173150.4113793), 'AdaptiveAvgPool2d': (1736173150.41138, 1736173150.4114997), 'Flatten': (1736173150.4115002, 1736173150.4115107), 'Linear': (1736173150.412359, 1736173150.4123855), 'Dropout': (1736173150.41234, 1736173150.4123583)}","{'Conv2d': (1736173166.4089015, 1736173166.4096587), 'ReLU': (1736173166.4105573, 1736173166.4105701), 'MaxPool2d': (1736173166.4096878, 1736173166.4097269), 'AdaptiveAvgPool2d': (1736173166.4097273, 1736173166.4098558), 'Flatten': (1736173166.4098563, 1736173166.4098651), 'Linear': (1736173166.4105864, 1736173166.4106112), 'Dropout': (1736173166.4105704, 1736173166.4105859)}","{'Conv2d': (1736173182.3316002, 1736173182.3323562), 'ReLU': (1736173182.333274, 1736173182.333287), 'MaxPool2d': (1736173182.332387, 1736173182.3324275), 'AdaptiveAvgPool2d': (1736173182.3324282, 1736173182.3325572), 'Flatten': (1736173182.332558, 1736173182.3325667), 'Linear': (1736173182.333303, 1736173182.3333275), 'Dropout': (1736173182.3332875, 1736173182.3333025)}","{'Conv2d': (1736173198.3468645, 1736173198.3476348), 'ReLU': (1736173198.3485408, 1736173198.3485537), 'MaxPool2d': (1736173198.3476706, 1736173198.34771), 'AdaptiveAvgPool2d': (1736173198.3477101, 1736173198.3478405), 'Flatten': (1736173198.347841, 1736173198.34785), 'Linear': (1736173198.3485699, 1736173198.3485942), 'Dropout': (1736173198.3485541, 1736173198.3485696)}","{'Conv2d': (1736173214.5337985, 1736173214.5345583), 'ReLU': (1736173214.5354671, 1736173214.5354805), 'MaxPool2d': (1736173214.5345874, 1736173214.534627), 'AdaptiveAvgPool2d': (1736173214.5346277, 1736173214.5347574), 'Flatten': (1736173214.5347576, 1736173214.534767), 'Linear': (1736173214.5354967, 1736173214.535521), 'Dropout': (1736173214.5354807, 1736173214.5354965)}"
"{'Conv2d': (1736173150.4408412, 1736173150.4415894), 'ReLU': (1736173150.4428704, 1736173150.4428864), 'MaxPool2d': (1736173150.442001, 1736173150.4420485), 'AdaptiveAvgPool2d': (1736173150.442049, 1736173150.4421694), 'Flatten': (1736173150.44217, 1736173150.4421806), 'Linear': (1736173150.4429057, 1736173150.442933), 'Dropout': (1736173150.442887, 1736173150.4429052)}","{'Conv2d': (1736173166.4390914, 1736173166.4398494), 'ReLU': (1736173166.4407754, 1736173166.4407923), 'MaxPool2d': (1736173166.4398787, 1736173166.439918), 'AdaptiveAvgPool2d': (1736173166.4399183, 1736173166.4400506), 'Flatten': (1736173166.4400516, 1736173166.4400609), 'Linear': (1736173166.4408107, 1736173166.4408383), 'Dropout': (1736173166.4407928, 1736173166.44081)}","{'Conv2d': (1736173182.361421, 1736173182.3621774), 'ReLU': (1736173182.3630831, 1736173182.363096), 'MaxPool2d': (1736173182.3622065, 1736173182.362246), 'AdaptiveAvgPool2d': (1736173182.3622468, 1736173182.3623762), 'Flatten': (1736173182.3623767, 1736173182.362386), 'Linear': (1736173182.363113, 1736173182.3631375), 'Dropout': (1736173182.3630965, 1736173182.3631124)}","{'Conv2d': (1736173198.3782737, 1736173198.3790317), 'ReLU': (1736173198.379939, 1736173198.3799565), 'MaxPool2d': (1736173198.3790617, 1736173198.3791015), 'AdaptiveAvgPool2d': (1736173198.379102, 1736173198.3792317), 'Flatten': (1736173198.3792324, 1736173198.3792417), 'Linear': (1736173198.379975, 1736173198.3800025), 'Dropout': (1736173198.379957, 1736173198.3799746)}","{'Conv2d': (1736173214.563773, 1736173214.5645316), 'ReLU': (1736173214.565445, 1736173214.5654578), 'MaxPool2d': (1736173214.564561, 1736173214.5646005), 'AdaptiveAvgPool2d': (1736173214.5646012, 1736173214.5647318), 'Flatten': (1736173214.5647323, 1736173214.5647411), 'Linear': (1736173214.5654743, 1736173214.5654986), 'Dropout': (1736173214.565458, 1736173214.5654738)}"
"{'Conv2d': (1736173150.4715688, 1736173150.4722905), 'ReLU': (1736173150.473185, 1736173150.4731998), 'MaxPool2d': (1736173150.4723222, 1736173150.4723623), 'AdaptiveAvgPool2d': (1736173150.472363, 1736173150.4724824), 'Flatten': (1736173150.4724832, 1736173150.4724936), 'Linear': (1736173150.4732182, 1736173150.473245), 'Dropout': (1736173150.4732003, 1736173150.4732177)}","{'Conv2d': (1736173166.469057, 1736173166.4698143), 'ReLU': (1736173166.4707205, 1736173166.4707334), 'MaxPool2d': (1736173166.4698493, 1736173166.4698884), 'AdaptiveAvgPool2d': (1736173166.4698892, 1736173166.4700167), 'Flatten': (1736173166.4700174, 1736173166.4700263), 'Linear': (1736173166.4707663, 1736173166.470793), 'Dropout': (1736173166.470734, 1736173166.4707658)}","{'Conv2d': (1736173182.3914537, 1736173182.392209), 'ReLU': (1736173182.39311, 1736173182.3931231), 'MaxPool2d': (1736173182.3922386, 1736173182.392278), 'AdaptiveAvgPool2d': (1736173182.3922784, 1736173182.392408), 'Flatten': (1736173182.3924084, 1736173182.392417), 'Linear': (1736173182.3931396, 1736173182.3931646), 'Dropout': (1736173182.3931234, 1736173182.3931394)}","{'Conv2d': (1736173198.4092903, 1736173198.410047), 'ReLU': (1736173198.410947, 1736173198.410961), 'MaxPool2d': (1736173198.4100766, 1736173198.4101164), 'AdaptiveAvgPool2d': (1736173198.4101171, 1736173198.410247), 'Flatten': (1736173198.410248, 1736173198.4102566), 'Linear': (1736173198.4109776, 1736173198.4110076), 'Dropout': (1736173198.4109614, 1736173198.4109774)}","{'Conv2d': (1736173214.5939279, 1736173214.5946841), 'ReLU': (1736173214.5955858, 1736173214.5955994), 'MaxPool2d': (1736173214.594713, 1736173214.5947528), 'AdaptiveAvgPool2d': (1736173214.5947533, 1736173214.5948837), 'Flatten': (1736173214.5948842, 1736173214.5948932), 'Linear': (1736173214.5956156, 1736173214.5956404), 'Dropout': (1736173214.5955997, 1736173214.5956154)}"
"{'Conv2d': (1736173150.5022452, 1736173150.5029652), 'ReLU': (1736173150.5038633, 1736173150.503879), 'MaxPool2d': (1736173150.502996, 1736173150.5030355), 'AdaptiveAvgPool2d': (1736173150.5030363, 1736173150.5031557), 'Flatten': (1736173150.5031564, 1736173150.503167), 'Linear': (1736173150.5038996, 1736173150.5039268), 'Dropout': (1736173150.50388, 1736173150.503899)}","{'Conv2d': (1736173166.4992156, 1736173166.4999716), 'ReLU': (1736173166.5008795, 1736173166.5008936), 'MaxPool2d': (1736173166.500002, 1736173166.5000412), 'AdaptiveAvgPool2d': (1736173166.5000417, 1736173166.50017), 'Flatten': (1736173166.5001707, 1736173166.5001795), 'Linear': (1736173166.5009103, 1736173166.5009358), 'Dropout': (1736173166.5008943, 1736173166.5009098)}","{'Conv2d': (1736173182.421463, 1736173182.4222205), 'ReLU': (1736173182.4231317, 1736173182.423145), 'MaxPool2d': (1736173182.4222558, 1736173182.4222956), 'AdaptiveAvgPool2d': (1736173182.422296, 1736173182.4224253), 'Flatten': (1736173182.4224257, 1736173182.4224348), 'Linear': (1736173182.4231613, 1736173182.4231858), 'Dropout': (1736173182.4231455, 1736173182.4231608)}","{'Conv2d': (1736173198.4394712, 1736173198.4402258), 'ReLU': (1736173198.4411364, 1736173198.44115), 'MaxPool2d': (1736173198.4402552, 1736173198.440295), 'AdaptiveAvgPool2d': (1736173198.4402955, 1736173198.4404256), 'Flatten': (1736173198.4404263, 1736173198.4404352), 'Linear': (1736173198.4411664, 1736173198.4411912), 'Dropout': (1736173198.4411504, 1736173198.441166)}","{'Conv2d': (1736173214.6240308, 1736173214.6247895), 'ReLU': (1736173214.6256943, 1736173214.6257071), 'MaxPool2d': (1736173214.6248193, 1736173214.6248586), 'AdaptiveAvgPool2d': (1736173214.624859, 1736173214.6249895), 'Flatten': (1736173214.62499, 1736173214.6249988), 'Linear': (1736173214.6257236, 1736173214.625751), 'Dropout': (1736173214.6257079, 1736173214.6257231)}"
"{'Conv2d': (1736173150.5325541, 1736173150.5332828), 'ReLU': (1736173150.534175, 1736173150.5341895), 'MaxPool2d': (1736173150.5333145, 1736173150.5333552), 'AdaptiveAvgPool2d': (1736173150.5333557, 1736173150.5334754), 'Flatten': (1736173150.5334759, 1736173150.533486), 'Linear': (1736173150.5342076, 1736173150.5342326), 'Dropout': (1736173150.5341902, 1736173150.5342069)}","{'Conv2d': (1736173166.529268, 1736173166.5300229), 'ReLU': (1736173166.5309246, 1736173166.5309396), 'MaxPool2d': (1736173166.5300527, 1736173166.5300918), 'AdaptiveAvgPool2d': (1736173166.5300922, 1736173166.530221), 'Flatten': (1736173166.5302215, 1736173166.5302305), 'Linear': (1736173166.5309567, 1736173166.5309875), 'Dropout': (1736173166.53094, 1736173166.5309563)}","{'Conv2d': (1736173182.4520426, 1736173182.4527998), 'ReLU': (1736173182.4537063, 1736173182.4537194), 'MaxPool2d': (1736173182.4528322, 1736173182.452873), 'AdaptiveAvgPool2d': (1736173182.4528735, 1736173182.453003), 'Flatten': (1736173182.4530034, 1736173182.4530127), 'Linear': (1736173182.4537365, 1736173182.4537692), 'Dropout': (1736173182.4537199, 1736173182.4537358)}","{'Conv2d': (1736173198.469654, 1736173198.470414), 'ReLU': (1736173198.4713192, 1736173198.471332), 'MaxPool2d': (1736173198.470445, 1736173198.4704845), 'AdaptiveAvgPool2d': (1736173198.4704852, 1736173198.4706159), 'Flatten': (1736173198.4706163, 1736173198.4706256), 'Linear': (1736173198.4713516, 1736173198.4713762), 'Dropout': (1736173198.4713326, 1736173198.4713511)}","{'Conv2d': (1736173214.6554291, 1736173214.6561868), 'ReLU': (1736173214.657096, 1736173214.657109), 'MaxPool2d': (1736173214.6562164, 1736173214.6562557), 'AdaptiveAvgPool2d': (1736173214.6562562, 1736173214.6563864), 'Flatten': (1736173214.6563869, 1736173214.6563962), 'Linear': (1736173214.6571255, 1736173214.6571498), 'Dropout': (1736173214.6571095, 1736173214.6571252)}"
