timestamp,power_in_watts,sm_clock,step
1736645701.058474,272.031,1890,backward
1736645701.0611312,272.031,1890,backward
1736645701.0637288,272.031,1890,backward
1736645701.0663865,272.031,1890,backward
1736645701.0694177,272.031,1845,backward
1736645701.074797,272.031,1845,backward
1736645701.0774007,272.031,1845,backward
1736645701.080006,272.031,1845,backward
1736645701.082605,272.031,1845,backward
1736645701.0852127,272.031,1845,backward
1736645701.088207,272.031,1845,backward
1736645701.0911124,272.031,1740,backward
1736645701.0950823,272.031,1740,backward
1736645701.0976822,272.031,1740,backward
1736645701.100289,272.031,1740,backward
1736645701.102962,272.031,1740,idle
1736645701.1056538,272.031,1740,idle
1736645701.1087286,272.031,1800,idle
1736645701.1148005,272.031,1800,idle
1736645701.117406,272.031,1800,idle
1736645701.1199975,272.031,1800,idle
1736645701.1226995,272.031,1800,idle
1736645701.12546,272.031,1800,idle
1736645701.128375,272.031,1800,to_device
1736645701.13121,272.031,1860,to_device
1736645701.1350472,272.031,1860,to_device
1736645701.1376452,272.031,1860,to_device
1736645701.1402345,272.031,1860,to_device
1736645701.1428294,272.031,1860,forward
1736645701.1454296,270.872,1860,forward
1736645701.1485834,270.872,1860,forward
1736645701.1514463,270.872,1890,forward
1736645701.155426,270.872,1890,forward
1736645701.1580236,270.872,1890,forward
1736645701.1606271,270.872,1890,forward
1736645701.163236,270.872,1890,backward
1736645701.1659129,270.872,1890,backward
1736645701.1689208,270.872,1860,backward
1736645701.174693,270.872,1860,backward
1736645701.1773252,270.872,1860,backward
1736645701.1799233,270.872,1860,backward
1736645701.1825287,270.872,1860,backward
1736645701.1851249,270.872,1860,backward
1736645701.187985,270.872,1860,backward
1736645701.190816,270.872,1770,backward
1736645701.195192,270.872,1770,backward
1736645701.197791,270.872,1770,backward
1736645701.2003894,270.872,1770,backward
1736645701.2030473,270.872,1770,backward
1736645701.2056465,270.872,1770,backward
1736645701.208828,270.872,1770,backward
1736645701.2116065,270.872,1770,idle
1736645701.2142384,270.872,1770,idle
1736645701.217361,270.872,1770,idle
1736645701.2201834,270.872,1770,idle
1736645701.2228112,270.872,1770,idle
1736645701.22541,270.872,1770,idle
1736645701.2283032,270.872,1770,to_device
1736645701.2311523,270.872,1845,to_device
1736645701.235016,270.872,1845,to_device
1736645701.2376149,270.872,1845,to_device
1736645701.2402277,270.872,1845,to_device
1736645701.2428403,270.872,1845,forward
1736645701.245588,270.931,1845,forward
1736645701.2487948,270.931,1845,forward
1736645701.2517934,270.931,1875,forward
1736645701.2559688,270.931,1875,forward
1736645701.2585742,270.931,1875,forward
1736645701.261172,270.931,1875,forward
1736645701.263774,270.931,1875,backward
1736645701.2663696,270.931,1875,backward
1736645701.2693858,270.931,1860,backward
1736645701.2750998,270.931,1860,backward
1736645701.2778132,270.931,1860,backward
1736645701.2804203,270.931,1860,backward
1736645701.2830186,270.931,1860,backward
1736645701.2856183,270.931,1860,backward
1736645701.2886865,270.931,1860,backward
1736645701.2934215,270.931,1770,backward
1736645701.2961469,270.931,1770,backward
1736645701.2987382,270.931,1770,backward
1736645701.3013372,270.931,1770,backward
1736645701.304032,270.931,1770,backward
1736645701.306635,270.931,1770,backward
1736645701.309631,270.931,1770,backward
1736645701.3123205,270.931,1770,idle
1736645701.3149176,270.931,1770,idle
1736645701.3175356,270.931,1770,idle
1736645701.320139,270.931,1770,idle
1736645701.322738,270.931,1770,idle
1736645701.3254275,270.931,1770,idle
1736645701.3284774,270.931,1770,idle
1736645701.333228,270.931,1845,to_device
1736645701.3358805,270.931,1845,to_device
1736645701.3384788,270.931,1845,to_device
1736645701.3410778,270.931,1845,to_device
1736645701.343675,270.947,1845,to_device
1736645701.3462949,270.947,1845,forward
1736645701.3492858,270.947,1875,forward
1736645701.3548214,270.947,1875,forward
1736645701.3574324,270.947,1875,forward
1736645701.3600342,270.947,1875,forward
1736645701.3626237,270.947,1875,forward
1736645701.3652222,270.947,1875,forward
1736645701.368055,270.947,1875,backward
1736645701.3710473,270.947,1830,backward
1736645701.3751853,270.947,1830,backward
1736645701.3779235,270.947,1830,backward
1736645701.3806443,270.947,1830,backward
1736645701.3832726,270.947,1830,backward
1736645701.3859026,270.947,1830,backward
1736645701.388779,270.947,1830,backward
1736645701.391623,270.947,1830,backward
1736645701.3942325,270.947,1830,backward
1736645701.3968296,270.947,1830,backward
1736645701.3994284,270.947,1830,backward
1736645701.4020247,270.947,1830,backward
1736645701.4046266,270.947,1830,backward
1736645701.4072845,270.947,1830,backward
1736645701.4103987,270.947,1770,backward
1736645701.4151025,270.947,1770,idle
1736645701.4177277,270.947,1770,idle
1736645701.420437,270.947,1770,idle
1736645701.4230287,270.947,1770,idle
1736645701.42564,270.947,1770,idle
1736645701.4287157,270.947,1845,idle
1736645701.4345355,270.947,1845,to_device
1736645701.4372373,270.947,1845,to_device
1736645701.4398322,270.947,1845,to_device
1736645701.442428,270.947,1845,to_device
1736645701.4450762,271.021,1845,to_device
1736645701.4481752,271.021,1845,forward
1736645701.4510915,271.021,1875,forward
1736645701.4556203,271.021,1875,forward
1736645701.4582162,271.021,1875,forward
1736645701.4608102,271.021,1875,forward
1736645701.4634368,271.021,1875,forward
1736645701.4662583,271.021,1875,forward
1736645701.4694316,271.021,1860,backward
1736645701.474695,271.021,1860,backward
1736645701.477297,271.021,1860,backward
1736645701.4800582,271.021,1860,backward
1736645701.4826696,271.021,1860,backward
1736645701.4852686,271.021,1860,backward
1736645701.488099,271.021,1860,backward
1736645701.4909797,271.021,1830,backward
1736645701.4950817,271.021,1830,backward
1736645701.49768,271.021,1830,backward
1736645701.5002828,271.021,1830,backward
1736645701.5028856,271.021,1830,backward
1736645701.505478,271.021,1830,backward
1736645701.5085833,271.021,1830,backward
1736645701.5115316,271.021,1770,backward
1736645701.5150733,271.021,1770,idle
1736645701.5176983,271.021,1770,idle
1736645701.520304,271.021,1770,idle
1736645701.5228927,271.021,1770,idle
1736645701.52564,271.021,1770,idle
1736645701.5287583,271.021,1845,idle
1736645701.534442,271.021,1845,to_device
1736645701.537042,271.021,1845,to_device
1736645701.5396476,271.021,1845,to_device
1736645701.542234,271.021,1845,to_device
1736645701.544915,272.132,1845,to_device
1736645701.5478494,272.132,1845,forward
1736645701.550786,272.132,1875,forward
1736645701.5551355,272.132,1875,forward
1736645701.5577466,272.132,1875,forward
1736645701.5603373,272.132,1875,forward
1736645701.562932,272.132,1875,forward
1736645701.5655224,272.132,1875,forward
1736645701.5684204,272.132,1875,backward
1736645701.5712097,272.132,1875,backward
1736645701.5748243,272.132,1875,backward
1736645701.5774243,272.132,1875,backward
1736645701.5800235,272.132,1875,backward
1736645701.58262,272.132,1875,backward
1736645701.5852146,272.132,1875,backward
1736645701.588143,272.132,1875,backward
1736645701.5909886,272.132,1830,backward
1736645701.5949905,272.132,1830,backward
1736645701.597592,272.132,1830,backward
1736645701.600198,272.132,1830,backward
1736645701.6028378,272.132,1830,backward
1736645701.6054344,272.132,1830,backward
1736645701.6084275,272.132,1830,backward
1736645701.6113458,272.132,1770,backward
1736645701.615002,272.132,1770,optimize
1736645701.6176493,272.132,1770,idle
1736645701.6203384,272.132,1770,idle
1736645701.6229932,272.132,1770,idle
1736645701.6255856,272.132,1770,idle
1736645701.628544,272.132,1770,idle
1736645701.633277,272.132,1845,to_device
1736645701.635918,272.132,1845,to_device
1736645701.638513,272.132,1845,to_device
1736645701.641077,272.132,1845,to_device
1736645701.6436758,272.751,1845,to_device
1736645701.6462924,272.751,1845,to_device
1736645701.6492877,272.751,1875,forward
1736645701.655547,272.751,1875,forward
1736645701.6581454,272.751,1875,forward
1736645701.6608596,272.751,1875,forward
1736645701.6634517,272.751,1875,forward
1736645701.6660497,272.751,1875,forward
1736645701.6690135,272.751,1875,forward
1736645701.6728911,272.751,1875,backward
1736645701.6755216,272.751,1875,backward
1736645701.678372,272.751,1875,backward
1736645701.681111,272.751,1875,backward
1736645701.6838648,272.751,1875,backward
1736645701.6864643,272.751,1875,backward
1736645701.6894252,272.751,1830,backward
1736645701.6949184,272.751,1830,backward
1736645701.6975198,272.751,1830,backward
1736645701.7001214,272.751,1830,backward
1736645701.7027166,272.751,1830,backward
1736645701.7053125,272.751,1830,backward
1736645701.7082884,272.751,1830,backward
1736645701.7110748,272.751,1770,backward
1736645701.7150986,272.751,1770,backward
1736645701.7177055,272.751,1770,idle
1736645701.720339,272.751,1770,idle
1736645701.7230244,272.751,1770,idle
1736645701.725942,272.751,1770,idle
1736645701.7289295,272.751,1845,idle
1736645701.734445,272.751,1845,to_device
